head,tail,relation,time,score
泰德·克鲁兹,拜登,批评,2025-01-13,
拜登政府官员,特朗普,认为缺乏,2025-01-13,
拜登政府官员,人工智能技术,增进,2025-01-13,
JPMorgan,Broadcom,认为可靠,2024-09-24,
JPMorgan,Broadcom,认为缺乏,2024-09-24,
JPMorgan,Broadcom,支持,2024-09-24,
1999年上市,英伟达,认为优秀,2024-12-02,
吉姆·克拉默,半导体,认为有危机,2024-12-02,
洛丽·黄,英伟达,主导,2024-12-02,
吉姆·克拉默,半导体,认为失败,2024-12-02,
吉姆·克拉默,半导体,认为有威胁,2024-12-02,
詹森·黄,英伟达,主导,2024-12-02,
英伟达,吉姆·克拉默,视作英雄,2024-12-02,
吉姆·克拉默,半导体,认为犯罪,2024-12-02,
吉姆·克拉默,半导体,认为优秀,2024-12-02,
吉姆·克拉默,半导体,认为恐怖,2024-12-02,
反垄断诉讼,Alphabet,攻击,2024-09-26,
Dan Ives,Alphabet,认为优秀,2024-09-26,
反垄断诉讼,Alphabet,威胁,2024-09-26,
反垄断诉讼,Alphabet,感到不满,2024-09-26,
反垄断诉讼,Alphabet,损害,2024-09-26,
Dan Ives,Alphabet,认为缺乏,2024-09-26,
Google,AI 总览,主导,2024-09-26,
苹果,美国,主导,2025-01-14,
亚利桑那州,台积电,主导,2025-01-14,
黄仁勋,全球数据中心,增进,2024-11-17,
帕特·盖尔辛格,英特尔,主导,2024-08-06,
帕特·盖尔辛格,英特尔,认为优秀,2024-08-06,
帕特·盖尔辛格,英特尔,支持,2024-08-06,
帕特·盖尔辛格,斯万,视作英雄,2024-08-06,
雷内·哈斯,Arm完成了IPO,主导,2024-08-06,
吉姆·凯勒,高带宽存储器,喜欢,2024-12-02,
埃隆·马斯克,法官,喜欢,2024-12-02,
埃隆·马斯克,法官,感到不满,2024-12-02,
埃隆·马斯克,法官,欢迎,2024-12-02,
埃隆·马斯克,法官,质疑,2024-12-02,
加利福尼亚州圣克拉拉,高带宽存储器,喜欢,2024-12-02,
Barrett,中国市场,增进,2024-06-05,
巴塞罗那足球俱乐部,EBC,支持,2024-06-05,
中国政府,国内经济增长,增进,2024-06-05,
路透社,英特尔,感到满意,2024-11-29,
路透社,英特尔,批评,2024-11-29,
路透社,英特尔,相信,2024-11-29,
路透社,英特尔,认为有威胁,2024-11-29,
帕特·基辛格,英特尔,感到不满,2024-11-29,
商务部发言人,美国,支持,2024-11-29,
美国,英特尔,认为有危机,2024-11-29,
商务部发言人,美国,批评,2024-11-29,
帕特·基辛格,英特尔,质疑,2024-11-29,
路透社,英特尔,攻击,2024-11-29,
路透社,英特尔,认为失败,2024-11-29,
路透社,英特尔,认可,2024-11-29,
商务部发言人,美国,相信,2024-11-29,
路透社,英特尔,质疑,2024-11-29,
基辛格,英特尔,质疑,2024-11-29,
基辛格,英特尔,感到不满,2024-11-29,
路透社,英特尔,认为违规,2024-11-29,
路透社,英特尔,认为有危机,2024-11-29,
商务部发言人,英特尔,认为有危机,2024-11-29,
商务部发言人,美国,认可,2024-11-29,
路透社,英特尔,感到不满,2024-11-29,
帕特·基辛格,英特尔,担忧,2024-11-29,
基辛格,英特尔,担忧,2024-11-29,
路透社,英特尔,威胁,2024-11-29,
商务部发言人,美国,质疑,2024-11-29,
路透社,英特尔,担忧,2024-11-29,
商务部发言人,美国,担忧,2024-11-29,
路透社,英特尔,认为可靠,2024-11-29,
路透社,英特尔,认为有暴力,2024-11-29,
帕特·基辛格,英特尔,批评,2024-11-29,
路透社,英特尔,认为恐怖,2024-11-29,
路透社,英特尔,认为有成就,2024-11-29,
路透社,英特尔,认为优秀,2024-11-29,
路透社,英特尔,支持,2024-11-29,
基辛格,英特尔,批评,2024-11-29,
美国,中国,损害,2024-10-15,
加强出口管制,半导体,增进,2024-10-15,
美国,AI芯片,增进,2024-10-15,
Expedia集团,2020年COVID,认为有危机,2024-08-08,
路透社,卓伊,主导,2024-08-08,
日本银行,美国,担忧,2024-08-08,
投资者,美联储,质疑,2024-08-08,
迈克尔·哈滕内特,投资者,认为恐怖,2024-08-08,
路透社,英伟达,认为优秀,2024-08-08,
路透社,华尔街,认为恐怖,2024-08-08,
路透社,卓伊,视作英雄,2024-08-08,
唐纳德·特朗普,英伟达,认为热情,2024-11-17,
罗伯特·帕维克,英伟达,担忧,2024-11-17,
罗伯特·帕维克,英伟达,质疑,2024-11-17,
达科他财富公司,特朗普内阁任命,认可,2024-11-17,
罗伯特·帕维克,英伟达,批评,2024-11-17,
达科他财富公司,特朗普内阁任命,认为热情,2024-11-17,
达科他财富公司,特朗普内阁任命,支持,2024-11-17,
达科他财富公司,特朗普内阁任命,认为违规,2024-11-17,
达科他财富公司,英伟达,认为热情,2024-11-17,
罗伯特·帕维克,特朗普内阁任命,认可,2024-11-17,
帕维克,英伟达,认为优秀,2024-11-17,
罗伯特·帕维克,特朗普内阁任命,主导,2024-11-17,
达科他财富公司,特朗普内阁任命,质疑,2024-11-17,
帕维克,英伟达,认为热情,2024-11-17,
罗伯特·帕维克,特朗普内阁任命,支持,2024-11-17,
罗伯特·帕维克,英伟达,认为优秀,2024-11-17,
罗伯特·帕维克,英伟达,认为热情,2024-11-17,
达科他财富公司,特朗普内阁任命,批评,2024-11-17,
特朗普过渡团队,美国,认为非法,2024-11-17,
魏哲家,台积电,担忧,2024-10-17,
魏哲家,台积电,认为优秀,2024-10-17,
魏哲家,台积电,质疑,2024-10-17,
魏哲家,台积电,批评,2024-10-17,
魏哲家,台积电,认可,2024-10-17,
洛克希德,AI能力,增进,2024-11-28,
联发科,旗舰级晶片,认为优秀,2024-12-31,
联发科,天玑 9400 系列,认可,2024-12-31,
联发科,天玑 9300,认可,2024-12-31,
联发科,天玑 9500 系列,认可,2024-12-31,
联发科,台积电,认为可靠,2024-12-31,
马克·库班,电视未来演变,主导,2024-10-09,
蔡希奇,全面实施进口关税,认为有威胁,2024-11-29,
唐纳德·特朗普,进口关税,增进,2024-11-29,
唐纳德·特朗普,全面实施进口关税,认为有威胁,2024-11-29,
黄耀民,全面实施进口关税,认为有威胁,2024-11-29,
唐纳德·特朗普,全面实施进口关税,威胁,2024-11-29,
中国政府,经济,增进,2024-11-29,
Dan Ives,苹果,认为可靠,2024-10-23,
Dan Ives,苹果,认为优秀,2024-10-23,
Dan Ives,苹果,担忧,2024-10-23,
Dan Ives,苹果,认可,2024-10-23,
Dan Ives,苹果,质疑,2024-10-23,
Dan Ives,苹果,批评,2024-10-23,
Dan Ives,苹果,认为缺乏,2024-10-23,
Dan Ives,苹果,相信,2024-10-23,
乔·拜登政府,美国,认为有威胁,2024-12-03,
乔·拜登,美国,认为有威胁,2024-12-03,
乔·拜登,美国,威胁,2024-12-03,
美国,乔·拜登,视作英雄,2024-12-03,
乔·拜登政府,美国,损害,2024-12-03,
乔·拜登政府,美国,威胁,2024-12-03,
台积公司,新工厂计划,主导,2024-11-17,
Jim Cramer,半导体,攻击,2024-12-02,
Jim Cramer,半导体,认为恐怖,2024-12-02,
黄仁勋,英伟达,主导,2024-12-02,
水利署,干旱,认为有危机,2024-12-03,
台湾政府,水资源限制措施,主导,2024-12-03,
台湾政府,水资源限制措施,增进,2024-12-03,
水资源限制措施,芯片制造中心,损害,2024-12-03,
投资者,Intel,担忧,2024-12-14,
投资者,Intel,相信,2024-12-14,
美国,台积电,认为有暴力,2024-07-19,
美国,对华出口限制,增进,2024-07-19,
习近平主席,“高质量发展”,认可,2024-07-19,
泰国,广汽Aion,主导,2024-07-19,
共产党,第三次全会,主导,2024-07-19,
习近平主席,“高质量发展”,主导,2024-07-19,
克里斯托弗·沃勒,台积电,认为有暴力,2024-07-19,
美国,台积电,损害,2024-07-19,
美国,现房销售更新,增进,2024-07-19,
美联储官员,台积电,认为有暴力,2024-07-19,
习近平主席,经济复苏,损害,2024-07-19,
香港,共产党第三次全会,主导,2024-07-19,
经济学教授,狗狗币,担忧,2024-11-18,
经济学教授,狗狗币,质疑,2024-11-18,
Dan Ives,英伟达,认为有危机,2024-11-18,
彼得·蒂尔,特朗普,认为恐怖,2024-11-18,
经济学教授,狗狗币,认为违规,2024-11-18,
Dan Ives,英伟达,认为恐怖,2024-11-18,
经济学教授,狗狗币,认为犯罪,2024-11-18,
彼得·蒂尔,特朗普,欣赏,2024-11-18,
经济学教授,狗狗币,批评,2024-11-18,
经济学教授,狗狗币,相信,2024-11-18,
经济学教授,狗狗币,认为有暴力,2024-11-18,
经济学教授,狗狗币,认为有危机,2024-11-18,
彼得·蒂尔,特朗普,认为热情,2024-11-18,
彼得·蒂尔,特朗普,认可,2024-11-18,
彼得·蒂尔,特朗普,欢迎,2024-11-18,
Dan Ives,英伟达,认为优秀,2024-11-18,
彼得·蒂尔,特朗普,感到不满,2024-11-18,
彼得·蒂尔,特朗普,支持,2024-11-18,
英伟达,人工智能资本支出,增进,2024-11-18,
彼得·蒂尔,特朗普,认为缺乏,2024-11-18,
彼得·蒂尔,特朗普,认为优秀,2024-11-18,
Dan Ives,人工智能资本支出,增进,2024-11-18,
Dan Ives,英伟达,主导,2024-11-18,
经济学教授,狗狗币,认为有威胁,2024-11-18,
彼得·蒂尔,特朗普,质疑,2024-11-18,
彼得·蒂尔,特朗普,视作英雄,2024-11-18,
经济学教授,狗狗币,攻击,2024-11-18,
彼得·蒂尔,特朗普,认为有暴力,2024-11-18,
彼得·蒂尔,特朗普,喜欢,2024-11-18,
经济学教授,狗狗币,欣赏,2024-11-18,
经济学教授,狗狗币,认为恐怖,2024-11-18,
Dan Ives,英伟达,认为失败,2024-11-18,
经济学教授,狗狗币,认为非法,2024-11-18,
经济学教授,狗狗币,威胁,2024-11-18,
经济学教授,狗狗币,认可,2024-11-18,
经济学教授,狗狗币,主导,2024-11-18,
经济学教授,狗狗币,感到不满,2024-11-18,
经济学教授,狗狗币,支持,2024-11-18,
Dan Ives,英伟达,认为有成就,2024-11-18,
彼得·蒂尔,特朗普,批评,2024-11-18,
经济学教授,狗狗币,认为缺乏,2024-11-18,
彼得·蒂尔,特朗普,相信,2024-11-18,
魏哲家,TSMC,认可,2024-10-27,
路透社,台积电,认可,2024-10-27,
路透社,台积电,主导,2024-10-27,
魏哲家,TSMC,认为可靠,2024-10-27,
魏哲家,TSMC,担忧,2024-10-27,
路透社,台积电,感到不满,2024-10-27,
路透社,台积电,增进,2024-10-27,
路透社,台积电,威胁,2024-10-27,
路透社,台积电,支持,2024-10-27,
路透社,华为,喜欢,2024-10-27,
魏哲家,TSMC,质疑,2024-10-27,
路透社,台积电,质疑,2024-10-27,
魏哲家,TSMC,相信,2024-10-27,
路透社,台积电,损害,2024-10-27,
路透社,台积电,担忧,2024-10-27,
魏哲家,半导体,增进,2024-10-27,
魏哲家,TSMC,认为有危机,2024-10-27,
美国,华为,认为优秀,2024-10-27,
路透社,台积电,认为失败,2024-10-27,
路透社,台积电,认为有危机,2024-10-27,
魏哲家,TSMC,认为有威胁,2024-10-27,
亚利桑那州,半导体,增进,2024-10-27,
路透社,台积电,相信,2024-10-27,
彭博社,张忠谋,视作英雄,2024-10-27,
路透社,华为,认为优秀,2024-10-27,
路透社,台积电,攻击,2024-10-27,
张忠谋,TSMC,相信,2024-10-27,
路透社,台积电,认为有威胁,2024-10-27,
路透社,台积电,认为恐怖,2024-10-27,
荷兰ASML公司,EUV层的数量,增进,2024-08-26,
荷兰ASML公司,EUV,欣赏,2024-08-26,
彭博社,拜登政府,感到不满,2024-10-15,
彭博社,拜登政府,感到满意,2024-10-15,
彭博社,拜登政府,批评,2024-10-15,
彭博社,拜登政府,担忧,2024-10-15,
彭博社,拜登政府,质疑,2024-10-15,
唐纳德·特朗普,拜登政府,支持,2025-01-09,
《彭博社》,中国,损害,2025-01-09,
《彭博社》,俄罗斯,损害,2025-01-09,
《彭博社》,澳门,损害,2025-01-09,
唐纳德·特朗普,拜登政府,认为优秀,2025-01-09,
唐纳德·特朗普,共和政府,主导,2025-01-09,
拜登政府,中国,认为非法,2025-01-09,
唐纳德·特朗普,拜登政府,批评,2025-01-09,
唐纳德·特朗普,拜登政府,感到满意,2025-01-09,
美国,半导体,增进,2025-01-09,
唐纳德·特朗普,共和政府,支持,2025-01-09,
彭博新闻社,英伟达,相信,2024-09-10,
彭博新闻社,英伟达,认为有成就,2024-09-10,
彭博新闻社,英伟达,认为违规,2024-09-10,
彭博新闻社,英伟达,认为有暴力,2024-09-10,
彭博新闻社,反垄断调查,认为失败,2024-09-10,
彭博新闻社,英伟达,认为有危机,2024-09-10,
《纽约时报》,英伟达,质疑,2024-09-10,
彭博新闻社,英伟达,认为有威胁,2024-09-10,
彭博新闻社,英伟达,攻击,2024-09-10,
彭博新闻社,英伟达,欣赏,2024-09-10,
彭博新闻社,英伟达,认为恐怖,2024-09-10,
英伟达,反垄断调查,主导,2024-09-10,
彭博新闻社,英伟达,威胁,2024-09-10,
彭博新闻社,英伟达,认可,2024-09-10,
彭博新闻社,英伟达,认为优秀,2024-09-10,
彭博新闻社,英伟达,感到不满,2024-09-10,
彭博新闻社,英伟达,损害,2024-09-10,
彭博新闻社,英伟达,支持,2024-09-10,
彭博新闻社,英伟达,认为缺乏,2024-09-10,
彭博新闻社,反垄断调查,主导,2024-09-10,
彭博新闻社,英伟达,担忧,2024-09-10,
彭博新闻社,英伟达,质疑,2024-09-10,
彭博新闻社,反垄断调查,支持,2024-09-10,
伟达,反垄断调查,主导,2024-09-10,
彭博新闻社,英伟达,感到满意,2024-09-10,
彭博新闻社,英伟达,认为失败,2024-09-10,
彭博新闻社,英伟达,认为犯罪,2024-09-10,
《纽约时报》,英伟达,认为非法,2024-09-10,
彭博新闻社,英伟达,批评,2024-09-10,
《纽约时报》,英伟达,认为优秀,2024-09-10,
美国,英特尔,欢迎,2024-10-17,
美国,英特尔,喜欢,2024-10-17,
美国,英特尔,欣赏,2024-10-17,
三星电子,ASML控股,支持,2024-10-17,
美国,英特尔,认为优秀,2024-10-17,
达美航空,中国,欢迎,2025-01-10,
达美航空,蕾切尔·里维斯,视作英雄,2025-01-10,
中国人民银行,美国,增进,2025-01-10,
加拿大,蕾切尔·里维斯,视作英雄,2025-01-10,
蕾切尔·里维斯,中国,欢迎,2025-01-10,
施米德,降低利率,增进,2025-01-10,
英国,蕾切尔·里维斯,视作英雄,2025-01-10,
米歇尔·鲍曼,上月的利率下调,支持,2025-01-10,
杰夫·施米德,降低利率,增进,2025-01-10,
中国人民银行,暂停购买国债,主导,2025-01-10,
路透社,索尼,认可,2024-09-15,
路透社,索尼,认为优秀,2024-09-15,
路透社,索尼,认为违规,2024-09-15,
路透社,索尼,批评,2024-09-15,
路透社,索尼,质疑,2024-09-15,
路透社,索尼,相信,2024-09-15,
路透社,索尼,感到不满,2024-09-15,
路透社,索尼,担忧,2024-09-15,
路透社,索尼,感到满意,2024-09-15,
路透社,索尼,认为有威胁,2024-09-15,
路透社,索尼,支持,2024-09-15,
路透社,索尼,认为有成就,2024-09-15,
AI硬件专家,英伟达,喜欢,2024-11-15,
AI硬件专家,美光,认为有危机,2024-11-15,
伍德,特斯拉,认为可靠,2024-11-29,
伍德,特斯拉,担忧,2024-11-29,
伍德,特斯拉,欣赏,2024-11-29,
伍德,特斯拉,相信,2024-11-29,
伍德,特斯拉,认可,2024-11-29,
伍德,特斯拉,认为缺乏,2024-11-29,
伍德,特斯拉,认为恐怖,2024-11-29,
伍德,特斯拉,认为有暴力,2024-11-29,
伍德,特斯拉,认为优秀,2024-11-29,
伍德,特斯拉,认为有威胁,2024-11-29,
伍德,特斯拉,质疑,2024-11-29,
伍德,特斯拉,认为有危机,2024-11-29,
伍德,特斯拉,认为有成就,2024-11-29,
伍德,特斯拉,认为失败,2024-11-29,
美国,英特尔,质疑,2024-11-25,
国政府,拜登总统,视作英雄,2024-11-25,
美国,英特尔,认为优秀,2024-11-25,
娜特莉·奎廉,拜登总统,视作英雄,2024-11-25,
美国,拜登总统,视作英雄,2024-11-25,
美国,拜登总统,视作英雄,2024-11-25,
美国,英特尔,支持,2024-11-25,
美国,英特尔,担忧,2024-11-25,
唐纳·特拉弗斯,爱尔兰,认为有威胁,2024-11-25,
美国,芯片激励计划,主导,2024-11-25,
爱尔兰,唐纳·特拉弗斯,视作英雄,2024-11-25,
美国,拜登总统,视作英雄,2024-11-25,
吉娜·雷蒙多,拜登总统,视作英雄,2024-11-25,
美国,美国,增进,2024-11-25,
娜特莉·奎廉,美国,增进,2024-11-25,
美国,拜登总统,欢迎,2024-11-25,
帕特·基辛格,拜登总统,视作英雄,2024-11-25,
美国,吉娜·雷蒙多,视作英雄,2024-11-25,
唐纳·特拉弗斯,爱尔兰,担忧,2024-11-25,
美国,英特尔,相信,2024-11-25,
娜特莉·奎廉,美国,主导,2024-11-25,
国政府,台积电,支持,2024-11-25,
拜登总统,美国,主导,2024-11-25,
思科投资,AI投资基金,主导,2024-06-11,
Alphabet,用户体验,增进,2024-11-02,
美联储官员,通胀反弹,担忧,2025-01-16,
证券交易委员会,埃隆·马斯克,质疑,2025-01-16,
证券交易委员会,埃隆·马斯克,认为犯罪,2025-01-16,
美联储官员,通胀反弹,感到不满,2025-01-16,
美国,Zepbound,支持,2025-01-16,
蒂姆·温特沃斯,埃隆·马斯克,感到不满,2025-01-16,
证券交易委员会,埃隆·马斯克,认为违规,2025-01-16,
瓦克里斯,客户,担忧,2025-01-16,
蒂姆·温特沃斯,埃隆·马斯克,质疑,2025-01-16,
证券交易委员会,埃隆·马斯克,攻击,2025-01-16,
美联储官员,销售,损害,2025-01-16,
美国,Ozempic,质疑,2025-01-16,
证券交易委员会,埃隆·马斯克,批评,2025-01-16,
蒂姆·温特沃斯,埃隆·马斯克,认为违规,2025-01-16,
证券交易委员会,埃隆·马斯克,损害,2025-01-16,
证券交易委员会,埃隆·马斯克,威胁,2025-01-16,
美联储官员,通胀反弹,损害,2025-01-16,
蒂姆·温特沃斯,埃隆·马斯克,批评,2025-01-16,
蒂姆·温特沃斯,埃隆·马斯克,认为犯罪,2025-01-16,
蒂姆·温特沃斯,埃隆·马斯克,威胁,2025-01-16,
美国,Ozempic,支持,2025-01-16,
沃尔格林,埃隆·马斯克,质疑,2025-01-16,
拜登,中国,损害,2025-01-16,
沃尔格林,销售,损害,2025-01-16,
美联储官员,通胀反弹,增进,2025-01-16,
证券交易委员会,埃隆·马斯克,认为失败,2025-01-16,
美国,Zepbound,喜欢,2025-01-16,
美联储官员,通胀反弹,认为缺乏,2025-01-16,
美联储官员,通胀反弹,认为有危机,2025-01-16,
证券交易委员会,埃隆·马斯克,认为有暴力,2025-01-16,
证券交易委员会,埃隆·马斯克,视作英雄,2025-01-16,
蒂姆·温特沃斯,埃隆·马斯克,认为有暴力,2025-01-16,
证券交易委员会,埃隆·马斯克,相信,2025-01-16,
证券交易委员会,埃隆·马斯克,担忧,2025-01-16,
美联储,销售,损害,2025-01-16,
蒂姆·温特沃斯,埃隆·马斯克,认为失败,2025-01-16,
蒂姆·温特沃斯,埃隆·马斯克,视作英雄,2025-01-16,
证券交易委员会,埃隆·马斯克,认为恐怖,2025-01-16,
证券交易委员会,埃隆·马斯克,认为有威胁,2025-01-16,
伦·瓦克里斯,客户,担忧,2025-01-16,
美国,Zepbound,认可,2025-01-16,
证券交易委员会,埃隆·马斯克,感到不满,2025-01-16,
